transaction_id,customer_id,transaction_date,transaction_type,plan_tier,amount
TXN003032,CUST1074,2025-09-28,Renewal,Pro,59
TXN003033,CUST1074,2025-10-28,Cancellation,Pro,0
TXN003034,CUST1041,2021-10-16,New Subscription,Basic,29
TXN003035,CUST1041,2021-11-16,Renewal,Basic,29
TXN003036,CUST1041,2021-12-16,Renewal,Basic,29
TXN003037,CUST1041,2022-01-16,Renewal,Basic,29
TXN003038,CUST1041,2022-02-16,Renewal,Basic,29
TXN003039,CUST1041,2022-03-16,Renewal,Basic,29
TXN003040,CUST1041,2022-04-16,Renewal,Basic,29
TXN003041,CUST1041,2022-05-16,Renewal,Basic,29
TXN003042,CUST1041,2022-06-16,Renewal,Basic,29
TXN003043,CUST1041,2022-07-16,Renewal,Basic,29
TXN003044,CUST1041,2022-08-16,Renewal,Basic,29
TXN003045,CUST1041,2022-09-16,Renewal,Basic,29
TXN003046,CUST1041,2022-10-16,Renewal,Basic,29
TXN003047,CUST1041,2022-11-16,Renewal,Basic,29
TXN003048,CUST1041,2022-12-16,Renewal,Basic,29
TXN003049,CUST1041,2023-01-16,Renewal,Basic,29
TXN003050,CUST1041,2023-02-16,Renewal,Basic,29
TXN003051,CUST1041,2023-03-16,Renewal,Basic,29
TXN003052,CUST1041,2023-04-16,Renewal,Basic,29
TXN003053,CUST1041,2023-05-16,Renewal,Basic,29
TXN003054,CUST1041,2023-06-16,Renewal,Basic,29
TXN003055,CUST1041,2023-07-16,Renewal,Basic,29
TXN003056,CUST1041,2023-08-16,Renewal,Basic,29
TXN003057,CUST1041,2023-09-16,Renewal,Basic,29
TXN003058,CUST1041,2023-10-16,Renewal,Basic,29
TXN003059,CUST1041,2023-11-16,Renewal,Basic,29
TXN003060,CUST1041,2023-12-16,Renewal,Basic,29
TXN003061,CUST1041,2024-01-16,Renewal,Basic,29
TXN003062,CUST1041,2024-02-16,Upgrade,Pro,59
TXN003063,CUST1041,2024-03-16,Renewal,Pro,59
TXN003064,CUST1041,2024-04-16,Renewal,Pro,59
TXN003065,CUST1041,2024-05-16,Renewal,Pro,59
TXN003066,CUST1041,2024-06-16,Renewal,Pro,59
TXN003067,CUST1041,2024-07-16,Renewal,Pro,59
TXN003068,CUST1041,2024-08-16,Renewal,Pro,59
TXN003069,CUST1041,2024-09-16,Upgrade,Enterprise,149
TXN003070,CUST1041,2024-10-16,Renewal,Enterprise,149
TXN003071,CUST1041,2024-11-16,Renewal,Enterprise,149
TXN003072,CUST1041,2024-12-16,Renewal,Enterprise,149
TXN003073,CUST1041,2025-01-16,Renewal,Enterprise,149
TXN003074,CUST1041,2025-02-16,Renewal,Enterprise,149
TXN003075,CUST1041,2025-03-16,Renewal,Enterprise,149
TXN003076,CUST1041,2025-04-16,Renewal,Enterprise,149
TXN003077,CUST1041,2025-05-16,Renewal,Enterprise,149
TXN003078,CUST1041,2025-06-16,Renewal,Enterprise,149
TXN003079,CUST1041,2025-07-16,Renewal,Enterprise,149
TXN003080,CUST1041,2025-08-16,Renewal,Enterprise,149
TXN003081,CUST1041,2025-09-16,Cancellation,Enterprise,0
TXN003082,CUST1036,2021-11-12,New Subscription,Basic,29
TXN003083,CUST1036,2021-12-12,Renewal,Basic,29
TXN003084,CUST1036,2022-01-12,Renewal,Basic,29
TXN003085,CUST1036,2022-02-12,Renewal,Basic,29
TXN003086,CUST1036,2022-03-12,Renewal,Basic,29
TXN003087,CUST1036,2022-04-12,Renewal,Basic,29
TXN003088,CUST1036,2022-05-12,Renewal,Basic,29
TXN003089,CUST1036,2022-06-12,Renewal,Basic,29
TXN003090,CUST1036,2022-07-12,Renewal,Basic,29
TXN003091,CUST1036,2022-08-12,Renewal,Basic,29
TXN003092,CUST1036,2022-09-12,Renewal,Basic,29
TXN003093,CUST1036,2022-10-12,Renewal,Basic,29
TXN003094,CUST1036,2022-11-12,Renewal,Basic,29
TXN003095,CUST1036,2022-12-12,Renewal,Basic,29
TXN003096,CUST1036,2023-01-12,Renewal,Basic,29
TXN003097,CUST1036,2023-02-12,Renewal,Basic,29
TXN003098,CUST1036,2023-03-12,Renewal,Basic,29
TXN003099,CUST1036,2023-04-12,Renewal,Basic,29
TXN003100,CUST1036,2023-05-12,Renewal,Basic,29
TXN003101,CUST1036,2023-06-12,Renewal,Basic,29
TXN003102,CUST1036,2023-07-12,Renewal,Basic,29
TXN003103,CUST1036,2023-08-12,Renewal,Basic,29
TXN003104,CUST1036,2023-09-12,Renewal,Basic,29
TXN003105,CUST1036,2023-10-12,Renewal,Basic,29
TXN003106,CUST1036,2023-11-12,Renewal,Basic,29
TXN003107,CUST1036,2023-12-12,Renewal,Basic,29
TXN003108,CUST1036,2024-01-12,Renewal,Basic,29
TXN003109,CUST1036,2024-02-12,Renewal,Basic,29
TXN003110,CUST1036,2024-03-12,Renewal,Basic,29
TXN003111,CUST1036,2024-04-12,Renewal,Basic,29
TXN003112,CUST1036,2024-05-12,Renewal,Basic,29
TXN003113,CUST1036,2024-06-12,Renewal,Basic,29
TXN003114,CUST1036,2024-07-12,Renewal,Basic,29
TXN003115,CUST1036,2024-08-12,Renewal,Basic,29
TXN003116,CUST1036,2024-09-12,Renewal,Basic,29
TXN003117,CUST1036,2024-10-12,Renewal,Basic,29
TXN003118,CUST1036,2024-11-12,Renewal,Basic,29
TXN003119,CUST1036,2024-12-12,Renewal,Basic,29
TXN003120,CUST1036,2025-01-12,Renewal,Basic,29
TXN003121,CUST1036,2025-02-12,Renewal,Basic,29
TXN003122,CUST1036,2025-03-12,Renewal,Basic,29
TXN003123,CUST1036,2025-04-12,Renewal,Basic,29
TXN003124,CUST1036,2025-05-12,Renewal,Basic,29
TXN003125,CUST1036,2025-06-12,Renewal,Basic,29
TXN003126,CUST1036,2025-07-12,Renewal,Basic,29
TXN003127,CUST1036,2025-08-12,Renewal,Basic,29
TXN003128,CUST1036,2025-09-12,Renewal,Basic,29
TXN003129,CUST1036,2025-10-12,Renewal,Basic,29
TXN003130,CUST1036,2025-11-12,Renewal,Basic,29
TXN003131,CUST1036,2025-12-12,Renewal,Basic,29
TXN003132,CUST1036,2026-01-12,Renewal,Basic,29
TXN003133,CUST1036,2026-02-12,Renewal,Basic,29
TXN003134,CUST1036,2026-03-12,Renewal,Basic,29
TXN003135,CUST1036,2026-04-12,Renewal,Basic,29
TXN003136,CUST1036,2026-05-12,Cancellation,Basic,0
TXN003137,CUST1059,2021-11-21,New Subscription,Pro,59
TXN003138,CUST1059,2021-12-21,Renewal,Pro,59
TXN003139,CUST1059,2022-01-21,Renewal,Pro,59
TXN003140,CUST1059,2022-02-21,Renewal,Pro,59
TXN003141,CUST1059,2022-03-21,Renewal,Pro,59
TXN003142,CUST1059,2022-04-21,Renewal,Pro,59
TXN003143,CUST1059,2022-05-21,Renewal,Pro,59
TXN003144,CUST1059,2022-06-21,Renewal,Pro,59
TXN003145,CUST1059,2022-07-21,Renewal,Pro,59
TXN003146,CUST1059,2022-08-21,Renewal,Pro,59
TXN003147,CUST1059,2022-09-21,Renewal,Pro,59
TXN003148,CUST1059,2022-10-21,Renewal,Pro,59
TXN003149,CUST1059,2022-11-21,Renewal,Pro,59
TXN003150,CUST1059,2022-12-21,Renewal,Pro,59
TXN003151,CUST1059,2023-01-21,Renewal,Pro,59
TXN003152,CUST1059,2023-02-21,Renewal,Pro,59
TXN003153,CUST1059,2023-03-21,Renewal,Pro,59
TXN003154,CUST1059,2023-04-21,Renewal,Pro,59
TXN003155,CUST1059,2023-05-21,Renewal,Pro,59
TXN003156,CUST1059,2023-06-21,Renewal,Pro,59
TXN003157,CUST1059,2023-07-21,Renewal,Pro,59
TXN003158,CUST1059,2023-08-21,Renewal,Pro,59
TXN003159,CUST1059,2023-09-21,Renewal,Pro,59
TXN003160,CUST1059,2023-10-21,Renewal,Pro,59
TXN003161,CUST1059,2023-11-21,Renewal,Pro,59
TXN003162,CUST1059,2023-12-21,Renewal,Pro,59
TXN003163,CUST1059,2024-01-21,Renewal,Pro,59
TXN003164,CUST1059,2024-02-21,Renewal,Pro,59
TXN003165,CUST1059,2024-03-21,Renewal,Pro,59
TXN003166,CUST1059,2024-04-21,Renewal,Pro,59
TXN003167,CUST1059,2024-05-21,Renewal,Pro,59
TXN003168,CUST1059,2024-06-21,Renewal,Pro,59
TXN003169,CUST1059,2024-07-21,Renewal,Pro,59
TXN003170,CUST1059,2024-08-21,Renewal,Pro,59
TXN003171,CUST1059,2024-09-21,Renewal,Pro,59
TXN003172,CUST1059,2024-10-21,Renewal,Pro,59
TXN003173,CUST1059,2024-11-21,Renewal,Pro,59
TXN003174,CUST1059,2024-12-21,Renewal,Pro,59
TXN003175,CUST1059,2025-01-21,Renewal,Pro,59
TXN003176,CUST1059,2025-02-21,Renewal,Pro,59
TXN003177,CUST1059,2025-03-21,Downgrade,Basic,29
TXN003178,CUST1059,2025-04-21,Renewal,Basic,29
TXN003179,CUST1059,2025-05-21,Renewal,Basic,29
TXN003180,CUST1059,2025-06-21,Renewal,Basic,29
TXN003181,CUST1059,2025-07-21,Renewal,Basic,29
TXN003182,CUST1059,2025-08-21,Renewal,Basic,29
TXN003183,CUST1059,2025-09-21,Renewal,Basic,29
TXN003184,CUST1059,2025-10-21,Cancellation,Basic,0
TXN003185,CUST1067,2021-11-28,New Subscription,Enterprise,149
TXN003186,CUST1067,2021-12-28,Renewal,Enterprise,149
TXN003187,CUST1067,2022-01-28,Renewal,Enterprise,149
TXN003188,CUST1067,2022-02-28,Renewal,Enterprise,149
TXN003189,CUST1067,2022-03-28,Renewal,Enterprise,149
TXN003190,CUST1067,2022-04-28,Renewal,Enterprise,149
TXN003191,CUST1067,2022-05-28,Renewal,Enterprise,149
TXN003192,CUST1067,2022-06-28,Renewal,Enterprise,149
TXN003193,CUST1067,2022-07-28,Renewal,Enterprise,149
TXN003194,CUST1067,2022-08-28,Renewal,Enterprise,149
TXN003195,CUST1067,2022-09-28,Renewal,Enterprise,149
TXN003196,CUST1067,2022-10-28,Renewal,Enterprise,149
TXN003197,CUST1067,2022-11-28,Renewal,Enterprise,149
TXN003198,CUST1067,2022-12-28,Renewal,Enterprise,149
TXN003199,CUST1067,2023-01-28,Renewal,Enterprise,149
TXN003200,CUST1067,2023-02-28,Downgrade,Pro,59
TXN003201,CUST1067,2023-03-28,Renewal,Pro,59
TXN003202,CUST1067,2023-04-28,Renewal,Pro,59
TXN003203,CUST1067,2023-05-28,Renewal,Pro,59
TXN003204,CUST1067,2023-06-28,Renewal,Pro,59
TXN003205,CUST1067,2023-07-28,Renewal,Pro,59
TXN003206,CUST1067,2023-08-28,Renewal,Pro,59
TXN003207,CUST1067,2023-09-28,Renewal,Pro,59
TXN003208,CUST1067,2023-10-28,Renewal,Pro,59
TXN003209,CUST1067,2023-11-28,Renewal,Pro,59
TXN003210,CUST1067,2023-12-28,Renewal,Pro,59
TXN003211,CUST1067,2024-01-28,Renewal,Pro,59
TXN003212,CUST1067,2024-02-28,Renewal,Pro,59
TXN003213,CUST1067,2024-03-28,Renewal,Pro,59
TXN003214,CUST1067,2024-04-28,Renewal,Pro,59
TXN003215,CUST1067,2024-05-28,Renewal,Pro,59
TXN003216,CUST1067,2024-06-28,Renewal,Pro,59
TXN003217,CUST1067,2024-07-28,Renewal,Pro,59
TXN003218,CUST1067,2024-08-28,Cancellation,Pro,0
TXN003219,CUST1043,2021-12-02,New Subscription,Basic,29
TXN003220,CUST1043,2022-01-02,Renewal,Basic,29
TXN003221,CUST1043,2022-02-02,Upgrade,Pro,59
TXN003222,CUST1043,2022-03-02,Renewal,Pro,59
TXN003223,CUST1043,2022-04-02,Renewal,Pro,59
TXN003224,CUST1043,2022-05-02,Renewal,Pro,59
TXN003225,CUST1043,2022-06-02,Renewal,Pro,59
TXN003226,CUST1043,2022-07-02,Renewal,Pro,59
TXN003227,CUST1043,2022-08-02,Renewal,Pro,59
TXN003228,CUST1043,2022-09-02,Renewal,Pro,59
TXN003229,CUST1043,2022-10-02,Renewal,Pro,59
TXN003230,CUST1043,2022-11-02,Renewal,Pro,59
TXN003231,CUST1043,2022-12-02,Renewal,Pro,59
TXN003232,CUST1043,2023-01-02,Renewal,Pro,59
TXN003233,CUST1043,2023-02-02,Renewal,Pro,59
TXN003234,CUST1043,2023-03-02,Renewal,Pro,59
TXN003235,CUST1043,2023-04-02,Renewal,Pro,59
TXN003236,CUST1043,2023-05-02,Renewal,Pro,59
TXN003237,CUST1043,2023-06-02,Renewal,Pro,59
TXN003238,CUST1043,2023-07-02,Renewal,Pro,59
TXN003239,CUST1043,2023-08-02,Renewal,Pro,59
TXN003240,CUST1043,2023-09-02,Upgrade,Enterprise,149
TXN003241,CUST1043,2023-10-02,Renewal,Enterprise,149
TXN003242,CUST1043,2023-11-02,Renewal,Enterprise,149
TXN003243,CUST1043,2023-12-02,Renewal,Enterprise,149
TXN003244,CUST1043,2024-01-02,Renewal,Enterprise,149
TXN003245,CUST1043,2024-02-02,Renewal,Enterprise,149
TXN003246,CUST1043,2024-03-02,Renewal,Enterprise,149
TXN003247,CUST1043,2024-04-02,Renewal,Enterprise,149
TXN003248,CUST1043,2024-05-02,Renewal,Enterprise,149
TXN003249,CUST1043,2024-06-02,Renewal,Enterprise,149
TXN003250,CUST1043,2024-07-02,Renewal,Enterprise,149
TXN003251,CUST1043,2024-08-02,Renewal,Enterprise,149
TXN003252,CUST1043,2024-09-02,Renewal,Enterprise,149
TXN003253,CUST1043,2024-10-02,Renewal,Enterprise,149
TXN003254,CUST1043,2024-11-02,Renewal,Enterprise,149
TXN003255,CUST1043,2024-12-02,Renewal,Enterprise,149
TXN003256,CUST1043,2025-01-02,Renewal,Enterprise,149
TXN003257,CUST1043,2025-02-02,Renewal,Enterprise,149
TXN003258,CUST1043,2025-03-02,Renewal,Enterprise,149
TXN003259,CUST1043,2025-04-02,Renewal,Enterprise,149
TXN003260,CUST1043,2025-05-02,Renewal,Enterprise,149
TXN003261,CUST1043,2025-06-02,Renewal,Enterprise,149
TXN003262,CUST1043,2025-07-02,Renewal,Enterprise,149
TXN003263,CUST1043,2025-08-02,Renewal,Enterprise,149
TXN003264,CUST1043,2025-09-02,Renewal,Enterprise,149
TXN003265,CUST1043,2025-10-02,Renewal,Enterprise,149
TXN003266,CUST1043,2025-11-02,Renewal,Enterprise,149
TXN003267,CUST1043,2025-12-02,Renewal,Enterprise,149
TXN003268,CUST1043,2026-01-02,Renewal,Enterprise,149
TXN003269,CUST1043,2026-02-02,Renewal,Enterprise,149
TXN003270,CUST1043,2026-03-02,Renewal,Enterprise,149
TXN003271,CUST1043,2026-04-02,Renewal,Enterprise,149
TXN003272,CUST1043,2026-05-02,Renewal,Enterprise,149
TXN003273,CUST1043,2026-06-02,Renewal,Enterprise,149
TXN003274,CUST1043,2026-07-02,Renewal,Enterprise,149
TXN003275,CUST1043,2026-08-02,Renewal,Enterprise,149
TXN003276,CUST1071,2021-12-05,New Subscription,Pro,59
TXN003277,CUST1071,2022-01-05,Renewal,Pro,59
TXN003278,CUST1071,2022-02-05,Renewal,Pro,59
TXN003279,CUST1071,2022-03-05,Renewal,Pro,59
TXN003280,CUST1071,2022-04-05,Renewal,Pro,59
TXN003281,CUST1071,2022-05-05,Cancellation,Pro,0
TXN003282,CUST1071,2022-11-05,Reactivation,Pro,59
TXN003283,CUST1071,2022-12-05,Renewal,Pro,59
TXN003284,CUST1071,2023-01-05,Renewal,Pro,59
TXN003285,CUST1071,2023-02-05,Renewal,Pro,59
TXN003286,CUST1071,2023-03-05,Renewal,Pro,59
TXN003287,CUST1071,2023-04-05,Renewal,Pro,59
TXN003288,CUST1071,2023-05-05,Cancellation,Pro,0
TXN003289,CUST1071,2023-06-05,Reactivation,Pro,59
TXN003290,CUST1071,2023-07-05,Renewal,Pro,59
TXN003291,CUST1071,2023-08-05,Renewal,Pro,59
TXN003292,CUST1071,2023-09-05,Renewal,Pro,59
TXN003293,CUST1071,2023-10-05,Renewal,Pro,59
TXN003294,CUST1071,2023-11-05,Renewal,Pro,59
TXN003295,CUST1071,2023-12-05,Downgrade,Basic,29
TXN003296,CUST1071,2024-01-05,Renewal,Basic,29
TXN003297,CUST1071,2024-02-05,Renewal,Basic,29
TXN003298,CUST1071,2024-03-05,Renewal,Basic,29
TXN003299,CUST1071,2024-04-05,Renewal,Basic,29
TXN003300,CUST1071,2024-05-05,Renewal,Basic,29
TXN003301,CUST1071,2024-06-05,Renewal,Basic,29
TXN003302,CUST1071,2024-07-05,Renewal,Basic,29
TXN003303,CUST1071,2024-08-05,Renewal,Basic,29
TXN003304,CUST1071,2024-09-05,Renewal,Basic,29
TXN003305,CUST1071,2024-10-05,Renewal,Basic,29
TXN003306,CUST1071,2024-11-05,Renewal,Basic,29
TXN003307,CUST1071,2024-12-05,Renewal,Basic,29
TXN003308,CUST1071,2025-01-05,Renewal,Basic,29
TXN003309,CUST1071,2025-02-05,Renewal,Basic,29
TXN003310,CUST1071,2025-03-05,Renewal,Basic,29
TXN003311,CUST1071,2025-04-05,Renewal,Basic,29
TXN003312,CUST1071,2025-05-05,Renewal,Basic,29
TXN003313,CUST1071,2025-06-05,Renewal,Basic,29
TXN003314,CUST1071,2025-07-05,Renewal,Basic,29
TXN003315,CUST1071,2025-08-05,Renewal,Basic,29
TXN003316,CUST1071,2025-09-05,Renewal,Basic,29
TXN003317,CUST1071,2025-10-05,Renewal,Basic,29
TXN003318,CUST1071,2025-11-05,Renewal,Basic,29
TXN003319,CUST1071,2025-12-05,Renewal,Basic,29
TXN003320,CUST1071,2026-01-05,Renewal,Basic,29
TXN003321,CUST1071,2026-02-05,Renewal,Basic,29
TXN003322,CUST1071,2026-03-05,Renewal,Basic,29
TXN003323,CUST1071,2026-04-05,Renewal,Basic,29
TXN003324,CUST1071,2026-05-05,Renewal,Basic,29
TXN003325,CUST1071,2026-06-05,Renewal,Basic,29
TXN003326,CUST1071,2026-07-05,Renewal,Basic,29
TXN003327,CUST1071,2026-08-05,Renewal,Basic,29
TXN003328,CUST1063,2021-12-10,New Subscription,Pro,59
TXN003329,CUST1063,2022-01-10,Renewal,Pro,59
TXN003330,CUST1063,2022-02-10,Renewal,Pro,59
TXN003331,CUST1063,2022-03-10,Renewal,Pro,59
TXN003332,CUST1063,2022-04-10,Renewal,Pro,59
TXN003333,CUST1063,2022-05-10,Renewal,Pro,59
TXN003334,CUST1063,2022-06-10,Renewal,Pro,59
TXN003335,CUST1063,2022-07-10,Renewal,Pro,59
TXN003336,CUST1063,2022-08-10,Renewal,Pro,59
TXN003337,CUST1063,2022-09-10,Renewal,Pro,59
TXN003338,CUST1063,2022-10-10,Renewal,Pro,59
TXN003339,CUST1063,2022-11-10,Renewal,Pro,59
TXN003340,CUST1063,2022-12-10,Renewal,Pro,59
TXN003341,CUST1063,2023-01-10,Renewal,Pro,59
TXN003342,CUST1063,2023-02-10,Renewal,Pro,59
TXN003343,CUST1063,2023-03-10,Renewal,Pro,59
TXN003344,CUST1063,2023-04-10,Renewal,Pro,59
TXN003345,CUST1063,2023-05-10,Renewal,Pro,59
TXN003346,CUST1063,2023-06-10,Renewal,Pro,59
TXN003347,CUST1063,2023-07-10,Renewal,Pro,59
TXN003348,CUST1063,2023-08-10,Renewal,Pro,59
TXN003349,CUST1063,2023-09-10,Renewal,Pro,59
TXN003350,CUST1063,2023-10-10,Renewal,Pro,59
TXN003351,CUST1063,2023-11-10,Renewal,Pro,59
TXN003352,CUST1063,2023-12-10,Renewal,Pro,59
TXN003353,CUST1063,2024-01-10,Renewal,Pro,59
TXN003354,CUST1063,2024-02-10,Renewal,Pro,59
TXN003355,CUST1063,2024-03-10,Renewal,Pro,59
TXN003356,CUST1063,2024-04-10,Renewal,Pro,59
TXN003357,CUST1063,2024-05-10,Renewal,Pro,59
TXN003358,CUST1063,2024-06-10,Renewal,Pro,59
TXN003359,CUST1063,2024-07-10,Renewal,Pro,59
TXN003360,CUST1063,2024-08-10,Cancellation,Pro,0
TXN003361,CUST1035,2021-12-23,New Subscription,Enterprise,149
TXN003362,CUST1035,2022-01-23,Renewal,Enterprise,149
TXN003363,CUST1035,2022-02-23,Renewal,Enterprise,149
TXN003364,CUST1035,2022-03-23,Renewal,Enterprise,149
TXN003365,CUST1035,2022-04-23,Renewal,Enterprise,149
TXN003366,CUST1035,2022-05-23,Renewal,Enterprise,149
TXN003367,CUST1035,2022-06-23,Renewal,Enterprise,149
TXN003368,CUST1035,2022-07-23,Renewal,Enterprise,149
TXN003369,CUST1035,2022-08-23,Renewal,Enterprise,149
TXN003370,CUST1035,2022-09-23,Renewal,Enterprise,149
TXN003371,CUST1035,2022-10-23,Renewal,Enterprise,149
TXN003372,CUST1035,2022-11-23,Renewal,Enterprise,149
TXN003373,CUST1035,2022-12-23,Renewal,Enterprise,149
TXN003374,CUST1035,2023-01-23,Renewal,Enterprise,149
TXN003375,CUST1035,2023-02-23,Renewal,Enterprise,149
TXN003376,CUST1035,2023-03-23,Renewal,Enterprise,149
TXN003377,CUST1035,2023-04-23,Renewal,Enterprise,149
TXN003378,CUST1035,2023-05-23,Renewal,Enterprise,149
TXN003379,CUST1035,2023-06-23,Renewal,Enterprise,149
TXN003380,CUST1035,2023-07-23,Renewal,Enterprise,149
TXN003381,CUST1035,2023-08-23,Renewal,Enterprise,149
TXN003382,CUST1035,2023-09-23,Renewal,Enterprise,149
TXN003383,CUST1035,2023-10-23,Renewal,Enterprise,149
TXN003384,CUST1035,2023-11-23,Renewal,Enterprise,149
TXN003385,CUST1035,2023-12-23,Renewal,Enterprise,149
TXN003386,CUST1035,2024-01-23,Renewal,Enterprise,149
TXN003387,CUST1035,2024-02-23,Renewal,Enterprise,149
TXN003388,CUST1035,2024-03-23,Renewal,Enterprise,149
TXN003389,CUST1035,2024-04-23,Renewal,Enterprise,149
TXN003390,CUST1035,2024-05-23,Renewal,Enterprise,149
TXN003391,CUST1035,2024-06-23,Renewal,Enterprise,149
TXN003392,CUST1035,2024-07-23,Renewal,Enterprise,149
TXN003393,CUST1035,2024-08-23,Renewal,Enterprise,149
TXN003394,CUST1035,2024-09-23,Renewal,Enterprise,149
TXN003395,CUST1035,2024-10-23,Renewal,Enterprise,149
TXN003396,CUST1035,2024-11-23,Renewal,Enterprise,149
TXN003397,CUST1035,2024-12-23,Renewal,Enterprise,149
TXN003398,CUST1035,2025-01-23,Renewal,Enterprise,149
TXN003399,CUST1035,2025-02-23,Renewal,Enterprise,149
TXN003400,CUST1035,2025-03-23,Renewal,Enterprise,149
TXN003401,CUST1035,2025-04-23,Renewal,Enterprise,149
TXN003402,CUST1035,2025-05-23,Renewal,Enterprise,149
TXN003403,CUST1035,2025-06-23,Renewal,Enterprise,149
TXN003404,CUST1035,2025-07-23,Renewal,Enterprise,149
TXN003405,CUST1035,2025-08-23,Renewal,Enterprise,149
TXN003406,CUST1035,2025-09-23,Renewal,Enterprise,149
TXN003407,CUST1035,2025-10-23,Renewal,Enterprise,149
TXN003408,CUST1035,2025-11-23,Renewal,Enterprise,149
TXN003409,CUST1035,2025-12-23,Renewal,Enterprise,149
TXN003410,CUST1035,2026-01-23,Renewal,Enterprise,149
TXN003411,CUST1035,2026-02-23,Renewal,Enterprise,149
TXN003412,CUST1035,2026-03-23,Renewal,Enterprise,149
TXN003413,CUST1035,2026-04-23,Renewal,Enterprise,149
TXN003414,CUST1035,2026-05-23,Renewal,Enterprise,149
TXN003415,CUST1035,2026-06-23,Renewal,Enterprise,149
TXN003416,CUST1035,2026-07-23,Renewal,Enterprise,149
TXN003417,CUST1051,2021-12-24,New Subscription,Pro,59
TXN003418,CUST1051,2022-01-24,Renewal,Pro,59
TXN003419,CUST1051,2022-02-24,Renewal,Pro,59
TXN003420,CUST1051,2022-03-24,Renewal,Pro,59
TXN003421,CUST1051,2022-04-24,Renewal,Pro,59
TXN003422,CUST1051,2022-05-24,Renewal,Pro,59
TXN003423,CUST1051,2022-06-24,Renewal,Pro,59
TXN003424,CUST1051,2022-07-24,Renewal,Pro,59
TXN003425,CUST1051,2022-08-24,Renewal,Pro,59
TXN003426,CUST1051,2022-09-24,Renewal,Pro,59
TXN003427,CUST1051,2022-10-24,Renewal,Pro,59
TXN003428,CUST1051,2022-11-24,Renewal,Pro,59
TXN003429,CUST1051,2022-12-24,Renewal,Pro,59
TXN003430,CUST1051,2023-01-24,Renewal,Pro,59
TXN003431,CUST1051,2023-02-24,Renewal,Pro,59
TXN003432,CUST1051,2023-03-24,Upgrade,Enterprise,149
TXN003433,CUST1051,2023-04-24,Renewal,Enterprise,149
TXN003434,CUST1051,2023-05-24,Renewal,Enterprise,149
TXN003435,CUST1051,2023-06-24,Renewal,Enterprise,149
TXN003436,CUST1051,2023-07-24,Renewal,Enterprise,149
TXN003437,CUST1051,2023-08-24,Downgrade,Pro,59
TXN003438,CUST1051,2023-09-24,Renewal,Pro,59
TXN003439,CUST1051,2023-10-24,Cancellation,Pro,0
TXN003440,CUST1122,2022-01-12,New Subscription,Enterprise,149
TXN003441,CUST1122,2022-02-12,Renewal,Enterprise,149
TXN003442,CUST1122,2022-03-12,Renewal,Enterprise,149
TXN003443,CUST1122,2022-04-12,Renewal,Enterprise,149
TXN003444,CUST1122,2022-05-12,Renewal,Enterprise,149
TXN003445,CUST1122,2022-06-12,Renewal,Enterprise,149
TXN003446,CUST1122,2022-07-12,Renewal,Enterprise,149
TXN003447,CUST1122,2022-08-12,Renewal,Enterprise,149
TXN003448,CUST1122,2022-09-12,Renewal,Enterprise,149
TXN003449,CUST1122,2022-10-12,Renewal,Enterprise,149
TXN003450,CUST1122,2022-11-12,Renewal,Enterprise,149
TXN003451,CUST1122,2022-12-12,Renewal,Enterprise,149
TXN003452,CUST1122,2023-01-12,Renewal,Enterprise,149
TXN003453,CUST1122,2023-02-12,Renewal,Enterprise,149
TXN003454,CUST1122,2023-03-12,Renewal,Enterprise,149
TXN003455,CUST1122,2023-04-12,Renewal,Enterprise,149
TXN003456,CUST1122,2023-05-12,Cancellation,Enterprise,0
TXN003457,CUST1123,2022-01-25,New Subscription,Pro,59
TXN003458,CUST1123,2022-02-25,Renewal,Pro,59
TXN003459,CUST1123,2022-03-25,Renewal,Pro,59
TXN003460,CUST1123,2022-04-25,Renewal,Pro,59
TXN003461,CUST1123,2022-05-25,Renewal,Pro,59
TXN003462,CUST1123,2022-06-25,Renewal,Pro,59
TXN003463,CUST1123,2022-07-25,Cancellation,Pro,0
TXN003464,CUST1081,2022-02-25,New Subscription,Basic,29
TXN003465,CUST1081,2022-03-25,Renewal,Basic,29
TXN003466,CUST1081,2022-04-25,Renewal,Basic,29
TXN003467,CUST1081,2022-05-25,Upgrade,Pro,59
TXN003468,CUST1081,2022-06-25,Renewal,Pro,59
TXN003469,CUST1081,2022-07-25,Renewal,Pro,59
TXN003470,CUST1081,2022-08-25,Renewal,Pro,59
TXN003471,CUST1081,2022-09-25,Cancellation,Pro,0
TXN003472,CUST1101,2022-02-25,New Subscription,Enterprise,149
TXN003473,CUST1101,2022-03-25,Renewal,Enterprise,149
TXN003474,CUST1101,2022-04-25,Renewal,Enterprise,149
TXN003475,CUST1101,2022-05-25,Renewal,Enterprise,149
TXN003476,CUST1101,2022-06-25,Renewal,Enterprise,149
TXN003477,CUST1101,2022-07-25,Renewal,Enterprise,149
TXN003478,CUST1101,2022-08-25,Renewal,Enterprise,149
TXN003479,CUST1101,2022-09-25,Cancellation,Enterprise,0
TXN003480,CUST1083,2022-03-19,New Subscription,Basic,29
TXN003481,CUST1083,2022-04-19,Renewal,Basic,29
TXN003482,CUST1083,2022-05-19,Renewal,Basic,29
TXN003483,CUST1083,2022-06-19,Renewal,Basic,29
TXN003484,CUST1083,2022-07-19,Renewal,Basic,29
TXN003485,CUST1083,2022-08-19,Renewal,Basic,29
